screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
hazelbagend,Hazel Stewart,383719410,1259634321205465089,/hazelbagend/status/1259634321205465089,2020-05-10 23:59:59,1589155199,Belgian Dr’s experience Not the flu #coronavirus https://www.sciencemag.org/news/2020/05/finally-virus-got-me-scientist-who-fought-ebola-and-hiv-reflects-facing-death-covid-19 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Belgian Dr’s experience Not the flu <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.sciencemag.org/news/2020/05/finally-virus-got-me-scientist-who-fought-ebola-and-hiv-reflects-facing-death-covid-19"" dir=""ltr"" href=""https://t.co/x2yDeHeKEx"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.sciencemag.org/news/2020/05/finally-virus-got-me-scientist-who-fought-ebola-and-hiv-reflects-facing-death-covid-19""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">sciencemag.org/news/2020/05/f</span><span class=""invisible"">inally-virus-got-me-scientist-who-fought-ebola-and-hiv-reflects-facing-death-covid-19</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.sciencemag.org/news/2020/05/finally-virus-got-me-scientist-who-fought-ebola-and-hiv-reflects-facing-death-covid-19'],['coronavirus'],False,[],,1,1,0,False,False,,[]
Michael35106464,Michael O. Amankwaa🌴⛅,1000036343366541313,1259634320840384513,/Michael35106464/status/1259634320840384513,2020-05-10 23:59:59,1589155199,"They should have grown a backbone to stand up to him. What happened to principled conservatism?
#coronavirus
#trump
#COVIDIOTS","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">They should have grown a backbone to stand up to him. What happened to principled conservatism?
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/trump?src=hash""><s>#</s><b>trump</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVIDIOTS?src=hash""><s>#</s><b>COVIDIOTS</b></a></p>",[],"['coronavirus', 'trump', 'COVIDIOTS']",False,[],,0,0,0,False,True,1259483816131022848,"[{'screen_name': 'washingtonpost', 'user_id': '2467791'}]"
Marcelo100mil,Marcelo 🇧🇷,983533785382825985,1259634320681177089,/Marcelo100mil/status/1259634320681177089,2020-05-10 23:59:59,1589155199,"Venezuela é logo ali.

Coronavirus a desculpa perfeita para agredir os direitos individuais e a propriedade privada..

Com aquele jeitinho truculento e violento de sempre...
🤷‍♂️","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Venezuela é logo ali.

<strong>Coronavirus</strong> a desculpa perfeita para agredir os direitos individuais e a propriedade privada..

Com aquele jeitinho truculento e violento de sempre...
<img alt=""🤷‍♂️"" aria-label=""Emoji: Man shrugging"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937-200d-2642-fe0f.png"" title=""Man shrugging""/></p>",[],[],False,[],,1,0,0,False,True,1259513228822020097,"[{'screen_name': 'Clauwild1', 'user_id': '894281995689349120'}]"
japtapias,japtapias,73350229,1259634319955570689,/japtapias/status/1259634319955570689,2020-05-10 23:59:59,1589155199,"El Covid-19 y los agujeros del ""comunismo confuciano""     ""El “comunismo” chino y el coronavirus | @ctxt_eshttp://ctxt.es/es/20200501/Firmas/32153/Branko-Milanovic-coronavirus-comunismo-sistema-politico-China.htm#.XriVQYtdWa4.twitter …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">El Covid-19 y los agujeros del ""comunismo confuciano""     ""El “comunismo” chino y el <strong>coronavirus</strong> | <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2910853983"" dir=""ltr"" href=""/ctxt_es""><s>@</s><b>ctxt_es</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ctxt.es/es/20200501/Firmas/32153/Branko-Milanovic-coronavirus-comunismo-sistema-politico-China.htm#.XriVQYtdWa4.twitter"" dir=""ltr"" href=""https://t.co/RYZluWFR68"" rel=""nofollow noopener"" target=""_blank"" title=""http://ctxt.es/es/20200501/Firmas/32153/Branko-Milanovic-coronavirus-comunismo-sistema-politico-China.htm#.XriVQYtdWa4.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ctxt.es/es/20200501/Fi</span><span class=""invisible"">rmas/32153/Branko-Milanovic-coronavirus-comunismo-sistema-politico-China.htm#.XriVQYtdWa4.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://ctxt.es/es/20200501/Firmas/32153/Branko-Milanovic-coronavirus-comunismo-sistema-politico-China.htm#.XriVQYtdWa4.twitter'],[],False,[],,10,4,2,True,False,,[]
ajoaogomes,João Gomes,146026883,1259634318273581058,/ajoaogomes/status/1259634318273581058,2020-05-10 23:59:59,1589155199,O @showdavida mostrando algumas operações policiais de combate ao desvio de recursos públicos destinados ao combate ao coronavírus pelo Brasil.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">O <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""29797128"" dir=""ltr"" href=""/showdavida""><s>@</s><b>showdavida</b></a> mostrando algumas operações policiais de combate ao desvio de recursos públicos destinados ao combate ao <strong>coronavírus</strong> pelo Brasil.</p>",[],[],False,[],,0,0,0,False,False,,[]
EYESONLYDARLINK,BABY DON’T GET HOOKED ON ME 😁,542861364,1259634316625113088,/EYESONLYDARLINK/status/1259634316625113088,2020-05-10 23:59:58,1589155198,Australian researchers projected Thursday that more deaths may come from suicides increasing in lockdown than from the coronavirus itself.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Australian researchers projected Thursday that more deaths may come from suicides increasing in lockdown than from the <strong>coronavirus</strong> itself.</p>",[],[],False,[],,0,0,0,False,False,,[]
EngMarcelo_,Marcelo,847874795085737984,1259634315304067074,/EngMarcelo_/status/1259634315304067074,2020-05-10 23:59:58,1589155198,Próximo coronavirus já tá incubando...,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Próximo <strong>coronavirus</strong> já tá incubando...</p>",[],[],False,[],,0,0,0,False,True,1259592706885632006,"[{'screen_name': 'KadoisSO', 'user_id': '981654526720729088'}]"
rodrimusica,R-E-X™🦖 💚(Lavate las 🙌),33409276,1259634314125475841,/rodrimusica/status/1259634314125475841,2020-05-10 23:59:58,1589155198,"Acabo de leer una resolución ministerial, y en serio no solo cuiden su salud por el coronavirus sino también sus hábitos alimenticios.🤯","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Acabo de leer una resolución ministerial, y en serio no solo cuiden su salud por el <strong>coronavirus</strong> sino también sus hábitos alimenticios.<img alt=""🤯"" aria-label=""Emoji: Exploding head"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92f.png"" title=""Exploding head""/></p>",[],[],False,[],,0,1,0,False,False,,[]
safarinoticias,Safari,1247626061325664263,1259634305816559617,/safarinoticias/status/1259634305816559617,2020-05-10 23:59:56,1589155196,"🇧🇷#Brasil. A pesar de la pandemia #coronavirus 1.202 km2 de la selva amazónica han desaparecido en los primeros 4 meses del año a causa de la #desforestación, un 55% más que en el mismo período de 2019.pic.twitter.com/Suf08mzgg5","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><img alt=""🇧🇷"" aria-label=""Emoji: Flag of Brazil"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1e7-1f1f7.png"" title=""Flag of Brazil""/><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brasil?src=hash""><s>#</s><b>Brasil</b></a>. A pesar de la pandemia <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> 1.202 km2 de la selva amazónica han desaparecido en los primeros 4 meses del año a causa de la <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/desforestaci%C3%B3n?src=hash""><s>#</s><b>desforestación</b></a>, un 55% más que en el mismo período de 2019.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Suf08mzgg5"">pic.twitter.com/Suf08mzgg5</a></p>",[],"['Brasil', 'coronavirus', 'desforestación']",True,['https://pbs.twimg.com/media/EXseuHbWAAE-B8_.jpg'],,3,7,0,False,False,,[]
ClementZueras,clement zueras,1254843603173736450,1259634305053188097,/ClementZueras/status/1259634305053188097,2020-05-10 23:59:55,1589155195,Le seul qui est réellement protégé pour le coronavirus et contre l’#odeur c’est Buzzpic.twitter.com/N8XzqOussP,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Le seul qui est réellement protégé pour le <strong>coronavirus</strong> et contre l’<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/odeur?src=hash""><s>#</s><b>odeur</b></a> c’est Buzz<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/N8XzqOussP"">pic.twitter.com/N8XzqOussP</a></p>",[],['odeur'],True,['https://pbs.twimg.com/media/EXset3GXgAERX0i.jpg'],,14,8,0,False,False,,[]
