screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
dana_neilson,Dana Neilson,3317933976,1283189529898184704,/dana_neilson/status/1283189529898184704,2020-07-14 23:59:59,1594771199,‘Compelling’ evidence air pollution worsens coronavirus – study https://www.theguardian.com/world/2020/jul/13/compelling-evidence-air-pollution-worsens-coronavirus-study …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">‘Compelling’ evidence air pollution worsens <strong>coronavirus</strong> – study <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theguardian.com/world/2020/jul/13/compelling-evidence-air-pollution-worsens-coronavirus-study"" dir=""ltr"" href=""https://t.co/5nk8r79PgD"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/world/2020/jul/13/compelling-evidence-air-pollution-worsens-coronavirus-study""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/world/2020/jul</span><span class=""invisible"">/13/compelling-evidence-air-pollution-worsens-coronavirus-study</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.theguardian.com/world/2020/jul/13/compelling-evidence-air-pollution-worsens-coronavirus-study'],[],False,[],,0,0,0,False,False,,[]
kr3at,Coronavirus Updates - Alexander Higgins,139283160,1283189528627417089,/kr3at/status/1283189528627417089,2020-07-14 23:59:58,1594771198,"California reports 8 new cases bringing total confirmed cases there to 344,889 and 7,213 total deaths, with 8,852 new cases and 117 new deaths reported today.

#CoronaVirus #Covid19 #CoronaVirusOutbreak","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">California reports 8 new cases bringing total confirmed cases there to 344,889 and 7,213 total deaths, with 8,852 new cases and 117 new deaths reported today.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaVirus?src=hash""><s>#</s><b><strong>CoronaVirus</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Covid19?src=hash""><s>#</s><b><strong>Covid19</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaVirusOutbreak?src=hash""><s>#</s><b>CoronaVirusOutbreak</b></a></p>",[],"['CoronaVirus', 'Covid19', 'CoronaVirusOutbreak']",False,[],,1,1,0,False,False,,[]
ratingcero,RatingCero.com (desde 🏠),586883545,1283189525230104577,/ratingcero/status/1283189525230104577,2020-07-14 23:59:57,1594771197,"El chef habló en un video sobre su salud luego de que el conductor de Podemos Hablar diera positivo de coronavirus. 
https://www.ratingcero.com/c5117164 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">El chef habló en un video sobre su salud luego de que el conductor de Podemos Hablar diera positivo de <strong>coronavirus</strong>. 
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.ratingcero.com/c5117164"" dir=""ltr"" href=""https://t.co/p35MVMoSz7"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ratingcero.com/c5117164""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ratingcero.com/c5117164</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://www.ratingcero.com/c5117164'],[],False,[],,6,0,0,False,False,,[]
Xquisit04050063,JE.Xquisite,1280766465885515776,1283189519269810176,/Xquisit04050063/status/1283189519269810176,2020-07-14 23:59:56,1594771196,"Texas hospitals are running out of drugs, beds, ventilators and even staff #Texas #COVID19
https://www.texastribune.org/2020/07/14/texas-hospitals-coronavirus/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Texas hospitals are running out of drugs, beds, ventilators and even staff <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Texas?src=hash""><s>#</s><b>Texas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a>
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.texastribune.org/2020/07/14/texas-hospitals-coronavirus/"" dir=""ltr"" href=""https://t.co/kaNCpEI1CV"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.texastribune.org/2020/07/14/texas-hospitals-coronavirus/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">texastribune.org/2020/07/14/tex</span><span class=""invisible"">as-hospitals-coronavirus/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.texastribune.org/2020/07/14/texas-hospitals-coronavirus/'],"['Texas', 'COVID19']",False,[],,1,1,0,False,False,,[]
Traveling2Hobby,TravelingHobby,1063880227636563970,1283189519160926208,/Traveling2Hobby/status/1283189519160926208,2020-07-14 23:59:56,1594771196,"Keeping middle seat empty on flights almost halves risk of coronavirus infection, claims study https://travelinghobby.com/2020/07/14/keeping-middle-seat-empty-on-flights-almost-halves-risk-of-coronavirus-infection-claims-study/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Keeping middle seat empty on flights almost halves risk of <strong>coronavirus</strong> infection, claims study <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://travelinghobby.com/2020/07/14/keeping-middle-seat-empty-on-flights-almost-halves-risk-of-coronavirus-infection-claims-study/"" dir=""ltr"" href=""https://t.co/NIwFIbUoWB"" rel=""nofollow noopener"" target=""_blank"" title=""https://travelinghobby.com/2020/07/14/keeping-middle-seat-empty-on-flights-almost-halves-risk-of-coronavirus-infection-claims-study/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">travelinghobby.com/2020/07/14/kee</span><span class=""invisible"">ping-middle-seat-empty-on-flights-almost-halves-risk-of-coronavirus-infection-claims-study/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://travelinghobby.com/2020/07/14/keeping-middle-seat-empty-on-flights-almost-halves-risk-of-coronavirus-infection-claims-study/'],[],False,[],,0,0,0,False,False,,[]
Graciel30734518,Graciela Beatriz Varela🦊#SoyDel41%,1120165760696037382,1283189516254224390,/Graciel30734518/status/1283189516254224390,2020-07-14 23:59:55,1594771195,"Y? Tengo coronavirus? Bueno, más o menos. 😂😂","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Y? Tengo <strong>coronavirus</strong>? Bueno, más o menos. <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>",[],[],False,[],,1,0,1,True,True,1283131550620672001,"[{'screen_name': 'FerIglesias', 'user_id': '43814969'}]"
smallpawsdk,Debbie #resist 🐾🦅🗽🌊,1623649225,1283189516170215426,/smallpawsdk/status/1283189516170215426,2020-07-14 23:59:55,1594771195,One of the country's largest megachurches says it's canceling all in-person services for the rest of 2020 over coronavirus concerns https://www.cnn.com/2020/07/14/us/atlanta-megachurch-cancels-worship-covid-trnd/index.html … #SmartNews,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">One of the country's largest megachurches says it's canceling all in-person services for the rest of 2020 over <strong>coronavirus</strong> concerns <a class=""twitter-timeline-link"" data-expanded-url=""https://www.cnn.com/2020/07/14/us/atlanta-megachurch-cancels-worship-covid-trnd/index.html"" dir=""ltr"" href=""https://t.co/he9bgFLMbS"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.cnn.com/2020/07/14/us/atlanta-megachurch-cancels-worship-covid-trnd/index.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">cnn.com/2020/07/14/us/</span><span class=""invisible"">atlanta-megachurch-cancels-worship-covid-trnd/index.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SmartNews?src=hash""><s>#</s><b>SmartNews</b></a></p>",['https://www.cnn.com/2020/07/14/us/atlanta-megachurch-cancels-worship-covid-trnd/index.html'],['SmartNews'],False,[],,0,0,0,False,False,,[]
ThakurSumit001,Thakur Sumit Raikwar,1281881339562582016,1283189510281613314,/ThakurSumit001/status/1283189510281613314,2020-07-14 23:59:54,1594771194,"अगर मैं आगे पढ़ता हूं तो हो सकता है कि मैं मर जाऊं,
और पीछे हटू तो मेरे तिरंगे का अपमान है!
इसलिए मुझे हमेशा आगे बढ़ना ही रहना होगा..
भारतीय सेना 🇮🇳
#IndianArmy
#COVID19
#SushantSinghRajput
#ModiRocksChinShocked
#IndiaPushesBackChina","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""hi"">अगर मैं आगे पढ़ता हूं तो हो सकता है कि मैं मर जाऊं,
और पीछे हटू तो मेरे तिरंगे का अपमान है!
इसलिए मुझे हमेशा आगे बढ़ना ही रहना होगा..
भारतीय सेना <img alt=""🇮🇳"" aria-label=""Emoji: Flag of India"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ee-1f1f3.png"" title=""Flag of India""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IndianArmy?src=hash""><s>#</s><b>IndianArmy</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SushantSinghRajput?src=hash""><s>#</s><b>SushantSinghRajput</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ModiRocksChinShocked?src=hash""><s>#</s><b>ModiRocksChinShocked</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IndiaPushesBackChina?src=hash""><s>#</s><b>IndiaPushesBackChina</b></a></p>",[],"['IndianArmy', 'COVID19', 'SushantSinghRajput', 'ModiRocksChinShocked', 'IndiaPushesBackChina']",False,[],,1,0,0,False,False,,[]
WBUR,WBUR,2996801,1283189506833874944,/WBUR/status/1283189506833874944,2020-07-14 23:59:53,1594771193,"Florida posted its highest number of deaths yet from the coronavirus Tuesday, following two days over which the state registered its highest number of new COVID-19 cases.

On Sunday, Florida saw 15,300 cases, the most so far by any state. https://wbur.fm/2ZpZtxc ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Florida posted its highest number of deaths yet from the <strong>coronavirus</strong> Tuesday, following two days over which the state registered its highest number of new COVID-19 cases.

On Sunday, Florida saw 15,300 cases, the most so far by any state. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://wbur.fm/2ZpZtxc"" dir=""ltr"" href=""https://t.co/qBvG3DpXa0"" rel=""nofollow noopener"" target=""_blank"" title=""https://wbur.fm/2ZpZtxc""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">wbur.fm/2ZpZtxc</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://wbur.fm/2ZpZtxc'],[],False,[],,2,1,0,False,False,,[]
Inty_media,Inty新闻,1134654500537376769,1283189506817105920,/Inty_media/status/1283189506817105920,2020-07-14 23:59:53,1594771193,"EXCLUSIVE: Chinese virologist accuses Beijing of coronavirus cover-up, flees Hong Kong: 'I know how they treat whistleblowers' - Inty新闻
https://www.inty3000.com/archives/18157 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">EXCLUSIVE: Chinese virologist accuses Beijing of <strong>coronavirus</strong> cover-up, flees Hong Kong: 'I know how they treat whistleblowers' - Inty新闻
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.inty3000.com/archives/18157"" dir=""ltr"" href=""https://t.co/fzGQci4QGm"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.inty3000.com/archives/18157""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">inty3000.com/archives/18157</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://www.inty3000.com/archives/18157'],[],False,[],,2,0,0,False,False,,[]
