screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
NETRInc,NETR Inc.,2296737222,1267244467595153409,/NETRInc/status/1267244467595153409,2020-05-31 23:59:59,1590969599,Coronavirus & Your Indoor Air: Are You At Risk At Home? https://hubs.ly/H0qVPYG0 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> &amp; Your Indoor Air: Are You At Risk At Home? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://hubs.ly/H0qVPYG0"" dir=""ltr"" href=""https://t.co/eWMtTKK99x"" rel=""nofollow noopener"" target=""_blank"" title=""https://hubs.ly/H0qVPYG0""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">hubs.ly/H0qVPYG0</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://hubs.ly/H0qVPYG0'],[],False,[],,0,0,0,False,False,,[]
oluwa_damilar,irunmole,855929824149426180,1267244465623875586,/oluwa_damilar/status/1267244465623875586,2020-05-31 23:59:59,1590969599,"10,000 corona cases out of over 200 million people. There is a huge chance most of us haven't met or dont know any one that has contacted the virus","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">10,000 <strong>corona</strong> cases out of over 200 million people. There is a huge chance most of us haven't met or dont know any one that has contacted the <strong>virus</strong></p>",[],[],False,[],,0,0,0,False,False,,[]
JamesSa69913592,Dr. James Santos 🇧🇷🇺🇸🇬🇧🇩🇪,1046938080287105025,1267244465200287744,/JamesSa69913592/status/1267244465200287744,2020-05-31 23:59:59,1590969599,"Palhaço! Os americanos desovaram essa droga toda aqui, porque sabem que isso não funciona para o Corona vírus.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Palhaço! Os americanos desovaram essa droga toda aqui, porque sabem que isso não funciona para o <strong>Corona</strong> <strong>vírus</strong>.</p>",[],[],False,[],,0,0,0,False,True,1267220946953408513,"[{'screen_name': 'ernestofaraujo', 'user_id': '1062831969476771842'}]"
haniya_rara,Rara Haniya,1267104626890829826,1267244463828553728,/haniya_rara/status/1267244463828553728,2020-05-31 23:59:59,1590969599,Semoga .. dimasa pandemi ini virus corona / covid-19 hilang Aminn....❤,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Semoga .. dimasa pandemi ini <strong>virus</strong> <strong>corona</strong> / covid-19 hilang Aminn....<img alt=""❤"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",[],[],False,[],,1,0,0,False,True,1267142927173562370,"[{'screen_name': 'syifahadjureal', 'user_id': '741132511988875266'}]"
Badgerthekit,The Kipling Cometh,750715448094707712,1267244463665156097,/Badgerthekit/status/1267244463665156097,2020-05-31 23:59:59,1590969599,"This is fucking scary, putting your,ice at risk to support a cause. Now both cops and corona virus are threatening us. https://twitter.com/LilNasX/status/1267119408230490112 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is fucking scary, putting your,ice at risk to support a cause. Now both cops and <strong>corona</strong> <strong>virus</strong> are threatening us. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/LilNasX/status/1267119408230490112"" dir=""ltr"" href=""https://t.co/tfEKLPrvTP"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/LilNasX/status/1267119408230490112""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/LilNasX/status</span><span class=""invisible"">/1267119408230490112</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/LilNasX/status/1267119408230490112'],[],False,[],,0,0,0,False,False,,[]
Farm_Lift,Kale Glynn,3981269773,1267244462645936129,/Farm_Lift/status/1267244462645936129,2020-05-31 23:59:58,1590969598,Not sure if you heard but Corona Virus was officially defeated by the hundreds of thousands of rioters. Setting fire to Targets was the vaccine.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not sure if you heard but <strong>Corona</strong> <strong>Virus</strong> was officially defeated by the hundreds of thousands of rioters. Setting fire to Targets was the vaccine.</p>",[],[],False,[],,4,0,0,False,True,1267219050997972992,"[{'screen_name': 'SenatorSinema', 'user_id': '1080844782'}]"
Snuriajulia22,ARABELLA.,4471892787,1267244462180380674,/Snuriajulia22/status/1267244462180380674,2020-05-31 23:59:58,1590969598,Te dio Coronavirus por andar con la cara de Murciélago,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Te dio <strong>Coronavirus</strong> por andar con la cara de Murciélago</p>",[],[],False,[],,0,0,0,False,False,,[]
simisanya,SimiSoFineSoFly,4766774253,1267244462159380483,/simisanya/status/1267244462159380483,2020-05-31 23:59:58,1590969598,"Rightfully? You call that rightful ? They didn’t even give him up to 5 hours before they started, but buhari dudbt talk o us for days about corona virus and he was not dragged o. Don’t you think they should do their own investigation before releasing a statement.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rightfully? You call that rightful ? They didn’t even give him up to 5 hours before they started, but buhari dudbt talk o us for days about <strong>corona</strong> <strong>virus</strong> and he was not dragged o. Don’t you think they should do their own investigation before releasing a statement.</p>",[],[],False,[],,1,0,1,True,True,1267210405664956417,"[{'screen_name': 'simisanya', 'user_id': '4766774253'}, {'screen_name': 'kennedythacode', 'user_id': '1235902414777131008'}]"
tnnthailand,TNN ONLINE,76267146,1267244460246777857,/tnnthailand/status/1267244460246777857,2020-05-31 23:59:58,1590969598,"ทั่วโลกติดเชื้อโควิด-19 พุ่งไม่หยุด ยอดสะสมกว่า6.2ล้านรายแล้ว

https://www.tnnthailand.com/content/42283?utm_source=social …
#CPร่วมจับมือสู้Covid #COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #TNN #TNNThailand #TNNช่อง16 #TNNONLINE","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""th"">ทั่วโลกติดเชื้อโควิด-19 พุ่งไม่หยุด ยอดสะสมกว่า6.2ล้านรายแล้ว

<a class=""twitter-timeline-link"" data-expanded-url=""https://www.tnnthailand.com/content/42283?utm_source=social"" dir=""ltr"" href=""https://t.co/RDQUmPj6ym"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.tnnthailand.com/content/42283?utm_source=social""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">tnnthailand.com/content/42283?</span><span class=""invisible"">utm_source=social</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CP%E0%B8%A3%E0%B9%88%E0%B8%A7%E0%B8%A1%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%AA%E0%B8%B9%E0%B9%89Covid?src=hash""><s>#</s><b>CPร่วมจับมือสู้Covid</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID_19?src=hash""><s>#</s><b>COVID_19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID2019?src=hash""><s>#</s><b><strong>COVID2019</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E0%B9%82%E0%B8%84%E0%B8%A7%E0%B8%B4%E0%B8%9419?src=hash""><s>#</s><b>โควิด19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B2?src=hash""><s>#</s><b>ไวรัสโคโรนา</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B8%AD%E0%B8%B9%E0%B9%88%E0%B8%AE%E0%B8%B1%E0%B9%88%E0%B8%99?src=hash""><s>#</s><b>ไวรัสอู่ฮั่น</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B9%88%E0%B8%B2?src=hash""><s>#</s><b>ไวรัสโคโรน่า</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TNN?src=hash""><s>#</s><b>TNN</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TNNThailand?src=hash""><s>#</s><b>TNNThailand</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TNN%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%8716?src=hash""><s>#</s><b>TNNช่อง16</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TNNONLINE?src=hash""><s>#</s><b>TNNONLINE</b></a></p>",['https://www.tnnthailand.com/content/42283?utm_source=social'],"['CPร', 'COVID_19', 'COVID2019', 'COVID19', 'โคว', 'ไวร', 'ไวร', 'ไวร', 'TNN', 'TNNThailand', 'TNNช', 'TNNONLINE']",False,[],,3,2,0,False,False,,[]
aarontakesdc,Aaron Peters,97533109,1267244458426368000,/aarontakesdc/status/1267244458426368000,2020-05-31 23:59:57,1590969597,@HomeDepot Great job at the 7-Corners VA store having an employee outside who is stopping those without a mask and very nicely explaining to them the protocol. Great service to the community! #COVID19,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14791918"" dir=""ltr"" href=""/HomeDepot""><s>@</s><b>HomeDepot</b></a> Great job at the 7-Corners VA store having an employee outside who is stopping those without a mask and very nicely explaining to them the protocol. Great service to the community! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a></p>",[],['COVID19'],False,[],,0,0,0,False,False,,[]
