screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
JorRausch,Jorge W. R. McKenna,188376648,1266157303646085120,/JorRausch/status/1266157303646085120,2020-05-28 23:59:59,1590710399,"Yo no lo corrijo. Cuando tengo alguna duda, anexo otra fuente. Lo hago con todos en general.
Lo que rescato es la información que hoy proporcionó. Sucede que no soy médico y es un tema relacionado al #COVID19.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Yo no lo corrijo. Cuando tengo alguna duda, anexo otra fuente. Lo hago con todos en general.
Lo que rescato es la información que hoy proporcionó. Sucede que no soy médico y es un tema relacionado al <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a>.</p>",[],['COVID19'],False,[],,1,0,0,False,True,1266153903411822592,"[{'screen_name': 'osvalj0', 'user_id': '268466727'}, {'screen_name': 'ZinClaudio', 'user_id': '174286547'}, {'screen_name': 'edufeiok', 'user_id': '748259155849416706'}]"
feedzai,Feedzai,64406731,1266157301884497920,/feedzai/status/1266157301884497920,2020-05-28 23:59:59,1590710399,How banks can prevent fraud & friction in the post coronavirus world #COVID-19 #fraud #economyhttps://hubs.ly/H0qMJqq0 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How banks can prevent fraud &amp; friction in the post <strong>coronavirus</strong> world <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID?src=hash""><s>#</s><b>COVID</b></a>-19 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fraud?src=hash""><s>#</s><b>fraud</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/economy?src=hash""><s>#</s><b>economy</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://hubs.ly/H0qMJqq0"" dir=""ltr"" href=""https://t.co/k2F8tSSGLj"" rel=""nofollow noopener"" target=""_blank"" title=""https://hubs.ly/H0qMJqq0""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">hubs.ly/H0qMJqq0</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://hubs.ly/H0qMJqq0'],"['COVID', 'fraud', 'economyhttps']",False,[],,0,0,0,False,False,,[]
JornadaMendoza,Diario Jornada,150083991,1266157301712502784,/JornadaMendoza/status/1266157301712502784,2020-05-28 23:59:59,1590710399,El #coronavirus sumó ocho nuevas víctimas en #Argentinahttps://bit.ly/2ZPgb9U ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">El <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> sumó ocho nuevas víctimas en <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Argentina?src=hash""><s>#</s><b>Argentina</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://bit.ly/2ZPgb9U"" dir=""ltr"" href=""https://t.co/ft2MAml4U3"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2ZPgb9U""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2ZPgb9U</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://bit.ly/2ZPgb9U'],"['coronavirus', 'Argentinahttps']",False,[],,0,0,0,False,False,,[]
Maveryk15537,Maveryk,254255531,1266157298377986050,/Maveryk15537/status/1266157298377986050,2020-05-28 23:59:58,1590710398,"😒😒😒 Gracias oficial Coronavirus por detener la incidencia delictiva...
Sin usted esto jamás sería posible que será de la ciudad cuando se marche...
😭😭😭😭","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><img alt=""😒"" aria-label=""Emoji: Unamused face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f612.png"" title=""Unamused face""/><img alt=""😒"" aria-label=""Emoji: Unamused face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f612.png"" title=""Unamused face""/><img alt=""😒"" aria-label=""Emoji: Unamused face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f612.png"" title=""Unamused face""/> Gracias oficial <strong>Coronavirus</strong> por detener la incidencia delictiva...
Sin usted esto jamás sería posible que será de la ciudad cuando se marche...
<img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>",[],[],False,[],,0,0,0,False,True,1266038531014754304,"[{'screen_name': 'SSC_Pue', 'user_id': '121849420'}, {'screen_name': 'Canal13Puebla', 'user_id': '1187766799300993024'}]"
pipecorzo,FELIPE,213164465,1266157297509773313,/pipecorzo/status/1266157297509773313,2020-05-28 23:59:58,1590710398,"Ley seca, toque de queda, racionamiento de agua, calor, pico y placa par e impar y coronavirus disparado. Se me pasó alguna? 🤔","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Ley seca, toque de queda, racionamiento de agua, calor, pico y placa par e impar y <strong>coronavirus</strong> disparado. Se me pasó alguna? <img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/></p>",[],[],False,[],,0,0,1,True,True,1266116803106942980,"[{'screen_name': 'Zulyta_E', 'user_id': '167777908'}]"
papazulu5,John Penn,806159644066541568,1266157296209612808,/papazulu5/status/1266157296209612808,2020-05-28 23:59:58,1590710398,"Now that riots are in does that mean coronavirus is over. Not the actual microbe, but media focus/spin on it. Once the media stops pushing something it is amazing how quickly it stops being a thing. Took the death of George Floyd to snap us out of the spell of the lockdowners","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Now that riots are in does that mean <strong>coronavirus</strong> is over. Not the actual microbe, but media focus/spin on it. Once the media stops pushing something it is amazing how quickly it stops being a thing. Took the death of George Floyd to snap us out of the spell of the lockdowners</p>",[],[],False,[],,33,0,2,True,True,1266157095356960769,"[{'screen_name': 'Timcast', 'user_id': '27000730'}]"
hollyzachariah,Holly Zachariah,17071881,1266157295442034693,/hollyzachariah/status/1266157295442034693,2020-05-28 23:59:57,1590710397,"Dublin Irish Festival latest coronavirus pandemic victim.

Another huge blow to central Ohio tourism economy. https://twitter.com/DublinIrishFest/status/1266155922851856390 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Dublin Irish Festival latest <strong>coronavirus</strong> pandemic victim.

Another huge blow to central Ohio tourism economy. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/DublinIrishFest/status/1266155922851856390"" dir=""ltr"" href=""https://t.co/QHZx2eGzTF"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/DublinIrishFest/status/1266155922851856390""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/DublinIrishFes</span><span class=""invisible"">t/status/1266155922851856390</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/DublinIrishFest/status/1266155922851856390'],[],False,[],,0,1,0,False,False,,[]
BU_CTSI,BU CTSI,588005463,1266157295085502466,/BU_CTSI/status/1266157295085502466,2020-05-28 23:59:57,1590710397,Peer-Reviewed Data Shows #Remdesivir for #COVID19 Improves Time to Recovery | #NIH: National Institute of Allergy and Infectious Diseaseshttps://www.niaid.nih.gov/news-events/peer-reviewed-data-shows-remdesivir-covid-19-improves-time-recovery …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Peer-Reviewed Data Shows <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Remdesivir?src=hash""><s>#</s><b>Remdesivir</b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> Improves Time to Recovery | <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NIH?src=hash""><s>#</s><b>NIH</b></a>: National Institute of Allergy and Infectious Diseases<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.niaid.nih.gov/news-events/peer-reviewed-data-shows-remdesivir-covid-19-improves-time-recovery"" dir=""ltr"" href=""https://t.co/jZ30IWIO8e"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.niaid.nih.gov/news-events/peer-reviewed-data-shows-remdesivir-covid-19-improves-time-recovery""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">niaid.nih.gov/news-events/pe</span><span class=""invisible"">er-reviewed-data-shows-remdesivir-covid-19-improves-time-recovery</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.niaid.nih.gov/news-events/peer-reviewed-data-shows-remdesivir-covid-19-improves-time-recovery'],"['Remdesivir', 'COVID19', 'NIH']",False,[],,0,0,0,False,False,,[]
editor_platense,El Editor Platense,973279006102622209,1266157294590533634,/editor_platense/status/1266157294590533634,2020-05-28 23:59:57,1590710397,#LaPlata Se conocieron 9 casos de #COVID19 y llegan a 139 en La Plata. Las muertes ya son 8 - Editor Platense https://eleditorplatense.com.ar/nota/15744/se_conocieron_9_casos_de_covid_19_y_llegan_a_139_en_la_plata_las_muertes_ya_son_8#.XtBQSER3Fwo.twitter …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LaPlata?src=hash""><s>#</s><b>LaPlata</b></a> Se conocieron 9 casos de <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> y llegan a 139 en La Plata. Las muertes ya son 8 - Editor Platense <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://eleditorplatense.com.ar/nota/15744/se_conocieron_9_casos_de_covid_19_y_llegan_a_139_en_la_plata_las_muertes_ya_son_8#.XtBQSER3Fwo.twitter"" dir=""ltr"" href=""https://t.co/kIMhj8a311"" rel=""nofollow noopener"" target=""_blank"" title=""https://eleditorplatense.com.ar/nota/15744/se_conocieron_9_casos_de_covid_19_y_llegan_a_139_en_la_plata_las_muertes_ya_son_8#.XtBQSER3Fwo.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">eleditorplatense.com.ar/nota/15744/se_</span><span class=""invisible"">conocieron_9_casos_de_covid_19_y_llegan_a_139_en_la_plata_las_muertes_ya_son_8#.XtBQSER3Fwo.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://eleditorplatense.com.ar/nota/15744/se_conocieron_9_casos_de_covid_19_y_llegan_a_139_en_la_plata_las_muertes_ya_son_8#.XtBQSER3Fwo.twitter'],"['LaPlata', 'COVID19']",False,[],,0,0,0,False,False,,[]
bykemp,Miles Kemp,240968515,1266157293835415552,/bykemp/status/1266157293835415552,2020-05-28 23:59:57,1590710397,How to buy local wines during Rona lockdown #Adelaide @theTiser #coronavirus https://www.adelaidenow.com.au/coronavirus/regal-cinemas-hula-hoop-bar-opens-a-cellar-door-for-virushit-winemakers/news-story/e80c6a6f150755716d765c9a8886cab1 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How to buy local wines during Rona lockdown <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adelaide?src=hash""><s>#</s><b>Adelaide</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""9609582"" dir=""ltr"" href=""/theTiser""><s>@</s><b>theTiser</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.adelaidenow.com.au/coronavirus/regal-cinemas-hula-hoop-bar-opens-a-cellar-door-for-virushit-winemakers/news-story/e80c6a6f150755716d765c9a8886cab1"" dir=""ltr"" href=""https://t.co/D181cyNE4b"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.adelaidenow.com.au/coronavirus/regal-cinemas-hula-hoop-bar-opens-a-cellar-door-for-virushit-winemakers/news-story/e80c6a6f150755716d765c9a8886cab1""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">adelaidenow.com.au/coronavirus/re</span><span class=""invisible"">gal-cinemas-hula-hoop-bar-opens-a-cellar-door-for-virushit-winemakers/news-story/e80c6a6f150755716d765c9a8886cab1</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.adelaidenow.com.au/coronavirus/regal-cinemas-hula-hoop-bar-opens-a-cellar-door-for-virushit-winemakers/news-story/e80c6a6f150755716d765c9a8886cab1'],"['Adelaide', 'coronavirus']",False,[],,3,0,0,False,False,,[]
